AccountLength,Location,AddtoWishlist,DesktopSessions,AppSessions,DesktopTransactions,TotalProductDetailViews,SessionDuration,PromotionClicks,AvgOrderValue,SaleProductViews,DiscountRatePerVisitedProducts,ProductDetailViewPerAppSession,AppTransactions,AddToCartPerSession,CustomerServiceCalls,Churn
19,415,0,238,40,18,98,207,121,182,95,8,5,4,1,0,0
104,415,0,226,38,14,123,163,106,272,85,12,10,4,3,1,0
119,415,32,173,29,18,101,209,93,231,91,10,12,4,3,0,0
125,415,0,225,38,12,102,144,87,199,105,9,8,2,2,0,0
156,510,0,238,40,15,122,182,91,186,151,8,8,4,2,1,0
109,415,0,137,23,18,128,217,116,182,86,8,10,5,3,2,0
95,510,0,143,24,15,109,176,107,190,88,9,8,3,2,2,0
90,408,0,142,24,11,126,126,118,274,71,12,5,4,1,1,0
105,415,21,147,25,17,112,197,43,267,93,12,9,3,2,2,0
101,510,0,220,37,16,124,189,101,278,98,13,11,4,3,1,0
95,415,0,149,25,22,96,261,116,201,120,9,8,2,2,1,0
123,415,0,204,35,12,88,138,111,226,100,10,10,4,3,0,0
160,408,0,217,37,18,77,207,117,229,117,10,6,2,2,1,0
141,510,28,308,52,21,123,248,128,153,103,7,7,3,2,1,0
87,415,0,58,10,6,125,68,116,186,136,8,12,3,3,0,0
81,415,0,173,29,20,80,236,94,240,84,11,12,6,3,2,0
75,415,19,210,36,21,90,242,87,216,102,10,13,3,4,4,0
126,408,24,59,10,26,125,306,90,159,73,7,12,6,3,0,0
28,415,0,237,40,14,102,167,87,280,115,13,10,3,3,3,0
153,415,0,229,39,14,102,161,136,203,109,9,13,2,3,0,0
97,408,32,90,15,23,87,276,113,185,107,8,9,6,2,2,1
115,408,0,147,25,9,128,106,74,198,104,9,11,4,3,2,0
95,408,0,237,40,13,83,154,65,237,105,11,11,6,3,1,0
17,415,0,163,28,20,118,230,91,333,94,15,14,3,4,0,1
105,415,20,187,32,22,114,256,91,335,104,15,9,2,2,1,0
121,415,0,86,15,22,100,260,113,148,79,7,9,9,2,2,0
125,408,0,212,36,18,89,215,127,187,73,8,11,2,3,2,0
124,415,0,151,26,10,98,121,119,153,81,7,9,2,2,2,0
35,408,0,159,27,11,67,130,96,230,80,10,7,5,2,2,0
134,510,0,296,50,19,93,226,117,247,98,11,12,10,3,0,1
123,510,32,212,36,21,77,252,78,209,85,9,7,2,2,3,0
124,415,0,234,40,15,61,179,111,286,117,13,10,6,3,3,0
133,510,0,177,30,16,92,188,97,197,88,9,7,3,2,2,0
185,415,19,157,27,22,123,258,94,190,107,9,10,6,3,0,0
1,415,26,147,25,15,68,173,67,174,113,8,10,2,3,1,0
107,415,0,261,44,9,108,102,110,130,148,6,10,5,3,1,0
91,415,20,146,25,24,98,277,104,138,100,6,6,3,2,1,0
178,408,0,125,21,12,134,141,78,268,113,12,11,2,3,2,1
123,415,0,209,36,20,49,237,117,239,98,11,10,11,3,1,0
170,415,0,286,49,14,44,168,144,260,97,12,9,4,2,1,1
135,415,0,191,32,14,44,161,109,232,100,10,8,2,2,1,0
85,408,0,144,25,22,88,265,105,185,94,8,10,3,3,1,0
134,415,50,209,36,11,130,133,104,137,107,6,11,4,3,2,0
148,415,36,78,13,18,141,207,60,256,115,12,11,2,3,1,0
93,415,0,271,46,20,101,237,133,145,103,7,8,6,2,1,1
138,415,0,241,41,12,104,145,92,126,98,6,12,1,3,0,0
159,510,0,115,20,16,98,193,101,259,108,12,12,5,3,0,0
103,415,34,139,24,12,80,142,108,184,77,8,12,7,3,1,0
150,408,27,210,36,13,112,155,80,252,111,11,7,6,2,0,0
37,408,0,135,23,21,98,248,130,236,113,11,15,2,4,3,0
33,415,0,164,28,13,99,153,102,124,104,6,6,4,2,0,0
55,415,0,246,42,16,130,193,54,142,83,6,9,4,2,1,0
134,408,32,80,14,17,94,200,124,171,117,8,17,3,4,0,0
107,408,0,91,15,18,90,208,109,169,96,8,6,5,2,2,0
80,408,36,190,32,22,115,257,78,215,145,10,4,4,1,1,0
78,408,0,109,18,18,108,210,126,223,117,10,8,5,2,1,1
85,408,17,90,15,20,88,233,75,166,116,7,9,7,3,4,1
61,415,15,252,43,16,106,188,69,260,137,12,10,3,3,2,0
97,415,32,183,31,23,94,269,120,204,38,9,7,4,2,5,0
136,408,0,183,31,12,103,142,113,200,122,9,10,9,3,2,0
135,408,0,155,26,12,100,136,84,185,82,8,4,9,1,3,0
87,415,19,166,28,16,122,187,89,250,78,11,0,0,0,1,0
165,510,0,209,36,23,67,274,89,150,88,7,13,1,3,0,0
148,415,0,279,47,17,104,202,87,281,99,13,8,2,2,2,1
99,415,0,174,30,8,102,99,118,212,126,10,8,2,2,2,0
123,415,0,176,30,16,78,185,96,157,92,7,9,2,2,2,0
127,415,0,257,44,19,87,222,101,157,122,7,13,3,4,1,0
151,415,0,170,29,16,89,188,83,120,100,5,4,3,1,0,0
185,408,0,140,24,21,92,250,115,158,79,7,11,4,3,1,0
65,415,34,209,36,12,119,142,106,215,87,10,13,4,3,4,0
58,510,0,210,36,21,126,249,108,159,88,7,14,2,4,4,0
104,415,0,114,19,13,87,159,98,188,87,8,11,6,3,2,0
44,415,0,203,34,14,89,163,96,268,151,12,8,3,2,0,0
58,408,0,174,30,23,112,266,122,182,87,8,0,0,0,4,0
108,415,0,211,36,14,117,164,103,201,68,9,9,5,3,0,0
132,510,0,122,21,22,88,253,124,196,120,9,11,4,3,1,0
80,415,0,128,22,15,67,182,112,197,63,9,16,2,4,2,0
162,415,0,135,23,21,98,242,107,247,96,11,10,2,3,2,0
110,510,0,99,17,23,62,275,86,212,94,10,17,3,5,2,0
96,415,0,277,47,21,105,247,94,254,107,11,10,3,3,1,1
168,408,0,163,28,20,134,240,87,164,147,7,12,2,3,2,1
72,510,0,287,49,20,116,235,126,292,114,13,5,3,1,4,1
125,408,23,121,20,19,104,228,115,159,100,7,10,3,3,1,0
170,510,0,184,31,17,106,205,70,224,133,10,10,3,3,2,0
71,510,0,185,31,20,84,233,129,191,82,9,15,4,4,3,0
124,415,0,161,27,12,109,144,152,120,97,5,13,12,3,1,0
68,415,0,208,35,21,68,252,123,192,100,9,11,6,3,2,0
97,415,0,209,36,0,134,0,0,175,94,8,12,6,3,1,0
98,510,0,158,27,26,71,307,66,144,93,6,2,4,1,1,0
24,408,0,149,25,11,73,131,81,239,69,11,9,3,2,2,1
136,510,0,205,35,18,63,209,95,224,119,10,10,2,3,0,0
44,408,0,289,49,15,86,176,87,215,106,10,10,2,3,0,1
96,415,40,109,18,18,90,206,154,126,118,6,13,4,4,0,0
31,415,0,98,17,22,129,260,78,89,100,4,7,5,2,1,0
72,415,0,167,28,22,102,261,103,263,85,12,13,5,4,0,0
24,415,0,156,27,8,104,90,101,205,116,9,7,5,2,1,0
112,415,31,225,38,22,89,257,117,250,87,11,12,1,3,4,0
117,415,0,287,49,22,118,260,84,153,86,7,10,3,3,1,1
137,415,19,175,30,21,96,241,146,211,109,10,8,2,2,0,0
136,408,0,102,17,19,75,220,97,74,92,3,10,5,3,0,0
95,415,0,158,27,22,103,260,90,230,117,10,14,2,4,0,0
82,415,19,147,25,21,73,246,65,199,114,9,4,4,1,1,0
145,415,0,246,42,24,116,287,91,241,115,11,9,13,2,1,1
56,415,0,178,30,18,114,216,110,237,67,11,11,5,3,1,0
155,408,0,251,43,13,146,153,105,148,104,7,10,5,3,2,0
133,408,0,118,20,17,100,199,105,244,119,11,12,4,3,0,1
53,415,0,120,20,16,113,190,84,256,108,12,13,7,3,2,0
123,415,0,242,41,19,87,226,101,269,121,12,8,3,2,5,1
136,415,0,163,28,21,83,249,119,250,90,11,10,4,3,7,0
57,415,0,161,27,18,113,208,134,208,81,9,8,4,2,3,0
62,408,0,129,22,14,111,170,104,194,97,9,10,5,3,1,0
112,415,0,82,14,23,94,268,112,141,75,6,9,18,2,1,0
55,415,20,208,35,17,91,200,113,217,110,10,7,1,2,1,0
95,408,0,129,22,18,115,216,88,255,96,11,6,2,2,6,1
125,415,0,233,40,18,65,210,93,211,109,9,9,4,2,1,0
1,415,0,182,31,11,106,135,106,152,75,7,10,3,3,5,1
98,415,36,168,29,14,81,163,125,173,120,8,8,2,2,6,1
105,415,0,252,43,15,88,175,103,184,112,8,5,5,1,1,0
113,415,30,184,31,16,102,183,123,235,52,11,12,7,3,0,0
99,408,0,256,44,18,44,215,105,234,75,11,8,1,2,3,1
103,415,0,180,31,8,134,98,85,182,134,8,8,3,2,1,0
177,408,0,228,39,14,81,162,97,217,106,10,8,5,2,1,0
149,415,20,148,25,24,132,277,94,150,110,7,10,6,3,0,0
160,415,0,235,40,23,136,271,134,219,101,10,14,2,4,1,1
116,408,0,111,19,18,54,213,82,186,116,8,8,2,2,2,0
90,415,22,125,21,20,94,232,90,222,108,10,6,12,2,1,0
148,415,0,234,40,16,81,188,71,122,97,6,10,2,3,0,1
147,415,35,197,34,12,134,141,99,212,90,10,10,4,3,2,1
95,510,0,58,10,17,96,202,126,211,97,9,10,5,3,0,0
201,510,0,213,36,19,72,225,90,195,99,9,7,6,2,1,0
80,415,0,152,26,11,89,132,78,235,131,11,12,4,3,0,0
122,415,0,146,25,19,117,219,93,236,97,11,12,5,3,1,0
132,408,0,195,33,13,100,149,95,225,117,10,7,2,2,0,0
83,510,0,209,36,18,71,215,92,248,108,11,13,5,4,1,0
99,408,0,136,23,18,107,208,103,209,95,9,9,3,2,7,1
84,415,0,226,38,23,86,276,105,201,108,9,14,3,4,3,1
46,415,0,122,21,14,67,167,62,195,98,9,10,6,3,1,0
87,510,0,153,26,19,106,225,117,273,152,12,9,5,2,2,0
150,415,0,214,36,16,117,192,89,243,99,11,8,4,2,1,0
73,408,0,195,33,14,112,167,85,100,61,5,11,6,3,1,0
7,415,0,207,35,24,87,281,83,159,77,7,11,5,3,3,0
89,415,12,188,32,13,105,151,107,202,132,9,11,3,3,2,0
131,408,0,122,21,10,83,119,94,148,95,7,14,3,4,3,1
105,415,0,259,44,15,96,175,97,222,36,10,12,5,3,3,0
108,408,0,115,20,18,114,211,70,136,85,6,14,3,4,2,1
47,415,28,173,29,12,109,138,94,204,109,9,8,6,2,1,0
101,415,0,156,27,11,116,130,114,207,109,9,7,5,2,1,0
182,415,24,128,22,12,104,143,127,191,98,9,12,3,3,1,0
161,408,0,197,33,14,73,170,79,194,79,9,13,3,3,1,0
128,408,0,228,39,26,130,303,71,192,82,9,6,7,1,1,1
69,415,31,195,33,16,63,192,90,153,129,7,13,2,4,2,0
113,408,34,45,8,11,63,134,82,168,118,8,13,3,4,1,0
87,408,30,263,45,18,114,216,130,155,88,7,8,2,2,0,0
71,415,0,211,36,21,70,253,122,226,104,10,12,3,3,0,0
76,415,0,204,35,19,69,225,110,240,85,11,10,5,3,1,0
87,510,0,223,38,11,109,128,86,289,83,13,15,4,4,3,0
117,408,0,119,20,16,82,188,108,189,97,9,12,3,3,1,0
177,415,0,266,45,19,91,225,79,225,58,10,9,8,2,3,1
95,415,0,134,23,13,104,152,95,237,80,11,9,3,3,1,0
76,415,0,171,29,22,78,257,83,92,92,4,16,3,4,1,0
66,415,0,171,29,22,103,254,77,197,138,9,11,2,3,2,0
110,415,0,179,30,12,124,147,141,217,102,10,10,7,3,1,0
204,510,0,205,35,13,145,155,95,191,77,9,14,5,4,3,0
32,415,31,233,40,16,97,184,111,207,111,9,13,2,4,0,0
133,408,39,240,41,22,107,254,77,129,85,6,7,3,2,5,0
185,408,0,56,9,25,97,289,83,111,110,5,12,3,3,2,0
103,415,37,154,26,21,78,242,108,245,110,11,11,3,3,1,0
91,510,0,110,19,16,100,190,104,207,85,9,11,3,3,1,0
131,415,0,196,33,16,89,186,87,250,132,11,5,6,1,2,0
153,510,0,167,28,12,127,144,121,211,130,9,12,4,3,0,0
132,415,25,113,19,23,96,270,107,229,87,10,7,7,2,2,0
148,510,0,203,35,13,92,151,125,246,131,11,15,9,4,1,0
141,408,0,243,41,20,90,234,80,212,104,10,6,3,2,5,0
105,415,0,157,27,12,102,140,134,227,111,10,12,2,3,2,0
169,408,0,267,45,13,105,158,88,288,111,13,14,3,4,3,1
127,415,23,182,31,18,80,216,85,157,82,7,10,4,3,1,0
57,415,0,86,15,16,92,194,127,232,93,10,10,2,3,0,0
123,415,33,147,25,10,87,115,59,220,99,10,3,7,1,0,0
103,510,35,111,19,18,101,208,81,87,77,4,14,2,4,4,1
101,415,0,119,20,17,89,200,97,53,61,2,12,5,3,1,0
123,415,22,198,34,7,105,80,86,121,82,5,16,12,4,2,0
78,510,32,210,36,16,116,192,83,246,92,11,11,4,3,6,0
101,415,28,220,37,24,96,286,72,203,111,9,9,6,3,4,0
129,415,0,150,26,20,98,232,101,261,123,12,13,6,3,1,0
67,415,34,162,27,18,114,208,115,206,114,9,9,4,2,0,0
37,415,0,191,33,14,116,167,99,217,112,10,14,5,4,3,0
64,415,0,147,25,13,83,148,91,239,69,11,13,3,3,3,0
173,510,0,109,19,9,103,101,111,167,106,8,8,7,2,1,0
135,510,0,144,25,21,115,250,68,211,82,10,14,3,4,1,0
75,415,42,249,42,15,93,171,108,105,91,5,11,8,3,1,0
88,415,0,86,15,19,112,222,70,191,75,9,12,3,3,4,1
112,415,0,215,37,18,112,210,104,164,97,7,9,5,3,3,0
113,408,0,159,27,21,137,243,109,248,97,11,7,4,2,0,0
121,510,28,110,19,12,94,142,76,237,87,11,6,3,2,2,0
70,415,0,153,26,16,145,184,102,152,75,7,11,2,3,1,0
90,415,0,146,25,17,103,197,137,295,83,13,11,4,3,0,0
39,408,0,93,16,17,83,200,114,206,104,9,7,4,2,0,0
142,408,0,217,37,16,134,188,106,138,108,6,8,2,2,0,0
176,408,0,202,34,13,101,155,78,164,79,7,9,2,2,1,0
105,408,0,146,25,19,81,225,80,230,117,10,9,2,2,1,0
57,415,0,273,46,19,74,225,85,178,104,8,11,3,3,2,1
110,510,0,19,3,22,92,258,81,110,74,5,15,4,4,1,0
88,415,0,173,29,16,81,193,90,90,107,4,13,5,3,2,0
95,408,0,190,32,13,119,157,70,182,120,8,14,6,4,0,0
147,415,0,131,22,18,83,208,144,205,72,9,16,3,4,3,0
101,415,0,158,27,16,92,188,117,220,125,10,14,4,4,4,1
115,415,0,167,28,20,111,236,98,206,92,9,16,2,4,1,0
103,415,0,129,22,17,103,203,89,233,126,10,13,2,3,2,0
82,415,0,199,34,16,112,193,120,254,117,11,7,10,2,0,0
141,415,0,185,31,20,126,233,98,152,106,7,9,7,2,0,0
149,408,0,175,30,17,80,197,127,188,102,8,10,2,3,2,0
131,510,0,263,45,13,123,152,74,219,101,10,11,2,3,2,0
119,510,0,94,16,22,108,264,100,204,79,9,7,3,2,1,0
112,510,0,189,32,19,83,219,89,168,116,8,7,8,2,3,0
116,510,35,118,20,14,103,167,106,206,102,9,12,2,3,2,0
94,415,0,212,36,16,98,189,89,352,95,16,8,5,2,3,0
90,408,0,222,38,16,93,187,103,282,124,13,12,6,3,2,0
114,415,31,223,38,15,98,181,105,151,101,7,13,4,4,0,0
63,408,25,190,32,10,137,117,76,142,110,6,12,2,3,1,0
130,408,0,272,46,20,129,237,128,210,91,9,9,2,2,4,1
122,408,29,195,33,23,83,268,93,168,95,8,8,6,2,3,0
166,510,0,200,34,18,93,214,99,197,110,9,7,5,2,3,0
62,415,0,100,17,15,98,174,95,218,122,10,10,4,3,0,0
78,415,21,161,27,19,85,223,79,124,92,6,10,1,3,2,0
148,415,26,159,27,14,91,161,127,218,88,10,10,3,3,1,0
154,510,0,155,26,18,122,214,71,178,105,8,12,2,3,3,1
110,408,34,192,33,11,114,129,114,136,102,6,6,12,2,1,0
75,415,0,305,52,16,106,188,115,235,116,11,9,5,2,0,1
84,408,38,193,33,13,106,154,106,260,87,12,7,5,2,2,0
113,510,0,73,12,17,88,204,112,118,118,5,7,3,2,1,0
181,510,40,105,18,29,61,341,79,166,97,7,6,3,2,2,0
51,415,0,181,31,11,88,135,102,171,97,8,10,3,3,2,0
102,408,29,215,37,27,86,314,109,280,110,13,14,2,4,0,0
107,408,0,87,15,9,95,108,85,204,87,9,13,3,4,1,0
88,510,0,132,22,15,99,175,128,184,83,8,8,2,2,5,1
82,415,0,135,23,20,102,237,122,118,91,5,18,4,5,0,0
204,415,0,174,30,22,85,254,95,176,96,8,6,3,2,6,0
130,510,0,204,35,16,63,192,93,133,125,6,12,4,3,3,0
174,510,0,236,40,12,108,142,143,317,131,14,13,5,3,0,0
129,415,0,157,27,22,113,257,97,186,126,8,12,2,3,2,0
190,415,0,112,19,19,55,223,124,243,81,11,10,7,3,3,0
54,510,0,236,40,13,91,153,130,160,98,7,11,8,3,3,0
78,408,0,164,28,24,88,283,93,262,108,12,9,9,2,0,0
100,415,29,214,36,15,127,176,82,207,100,9,9,3,2,1,0
70,510,30,143,24,14,72,170,92,128,68,6,9,4,3,3,0
111,510,0,78,13,17,119,198,94,249,94,11,12,4,3,1,0
117,408,0,97,17,19,98,228,131,240,111,11,11,3,3,1,0
68,415,0,94,16,13,93,148,80,214,85,10,10,2,3,0,0
27,510,0,226,38,23,95,274,109,243,119,11,8,3,2,2,1
91,415,0,134,23,14,61,159,96,190,92,9,11,2,3,1,0
181,415,27,190,32,21,93,249,127,216,82,10,11,4,3,1,0
118,415,36,295,50,14,106,166,115,189,63,9,10,5,3,3,0
112,415,0,185,32,16,114,191,119,144,78,6,10,11,3,2,0
93,415,0,180,31,16,121,192,131,166,125,7,12,4,3,0,0
102,408,0,158,27,18,94,208,100,190,120,9,10,10,3,0,0
93,415,0,173,29,16,131,190,108,290,66,13,10,2,3,0,0
107,415,32,134,23,18,101,212,145,168,138,8,8,5,2,1,0
100,415,32,125,21,20,123,231,101,192,106,9,13,9,3,3,0
115,415,0,196,33,19,111,227,108,313,113,14,13,1,4,2,0
63,510,13,214,36,15,61,181,88,174,68,8,10,2,3,0,0
57,415,0,221,38,20,101,237,65,252,137,11,10,1,3,0,0
119,408,26,132,22,15,100,173,121,204,108,9,12,5,3,1,0
73,408,0,158,27,17,92,198,87,365,106,16,9,4,2,1,0
98,408,30,110,19,16,71,182,108,184,88,8,11,8,3,2,0
139,415,0,162,27,16,121,193,137,168,96,8,11,13,3,0,0
31,408,28,172,29,20,116,241,125,246,80,11,11,7,3,1,0
129,510,32,211,36,13,99,155,89,235,96,11,11,5,3,1,0
115,415,0,139,24,16,89,192,95,151,75,7,9,3,3,7,1
108,415,0,292,50,19,99,221,93,229,110,10,14,9,4,2,1
139,408,0,139,24,11,110,133,93,272,120,12,12,1,3,0,0
102,408,0,235,40,17,125,199,99,163,88,7,10,1,3,4,0
149,408,0,188,32,17,83,201,81,264,79,12,9,1,2,1,0
113,415,0,160,27,18,143,210,93,175,86,8,13,7,4,2,0
131,408,33,177,30,16,100,194,85,253,124,11,5,5,1,1,0
83,408,0,118,20,14,101,160,92,235,150,11,11,10,3,0,0
96,415,21,248,42,22,95,256,150,159,72,7,11,6,3,2,0
98,408,0,170,29,12,77,138,155,143,105,6,9,7,2,1,0
3,415,0,185,31,17,120,204,129,171,89,8,14,3,4,3,0
77,408,17,205,35,17,84,201,102,220,97,10,11,5,3,0,0
75,408,24,226,38,15,119,182,108,271,106,12,9,2,3,3,0
40,510,0,170,29,12,115,141,123,253,115,11,11,3,3,4,1
108,415,0,239,41,19,102,223,127,251,104,11,11,6,3,0,0
100,415,0,113,19,17,96,198,89,285,93,13,12,2,3,4,1
16,415,0,162,28,20,100,230,138,149,78,7,10,11,3,3,0
115,510,16,133,23,16,110,186,111,162,113,7,6,4,2,2,0
108,510,25,171,29,9,88,110,113,166,99,7,9,1,2,3,0
107,510,0,190,32,13,76,156,65,244,91,11,8,3,2,5,0
161,415,0,322,55,20,100,230,135,242,104,11,8,5,2,2,1
147,415,0,124,21,27,74,321,78,157,126,7,10,4,3,2,0
107,415,0,147,25,10,94,114,111,115,97,5,11,5,3,3,0
120,510,0,193,33,18,123,206,105,283,93,13,11,3,3,1,0
107,408,36,96,16,15,83,180,91,166,121,7,10,2,3,1,0
58,510,0,132,22,14,96,168,107,206,106,9,15,5,4,3,0
91,408,0,147,25,15,121,175,87,136,80,6,13,3,4,2,0
13,415,0,143,24,20,139,240,88,222,123,10,7,5,2,2,0
104,408,0,280,48,15,127,179,79,151,77,7,15,6,4,5,0
93,415,31,237,40,18,85,213,100,193,87,9,11,4,3,1,0
95,510,0,184,31,15,95,182,101,143,113,6,13,4,3,2,0
104,415,0,109,19,16,141,187,140,217,100,10,10,4,3,3,0
35,408,0,138,23,13,115,158,82,216,118,10,10,2,3,5,1
62,415,0,187,32,18,94,208,92,195,98,9,9,4,2,3,0
143,510,0,155,26,25,112,291,92,228,91,10,14,5,4,1,0
62,415,0,245,42,10,91,123,130,228,102,10,9,4,2,4,0
60,415,0,206,35,24,97,277,117,202,139,9,11,2,3,0,1
41,510,0,207,35,18,138,214,83,193,105,9,12,4,3,1,0
34,415,14,152,26,21,100,249,126,200,120,9,11,5,3,2,0
56,408,0,222,38,24,112,278,122,288,85,13,7,5,2,0,1
183,415,0,190,32,21,100,247,78,304,107,14,10,4,3,1,0
94,415,0,221,38,13,111,156,67,188,89,8,11,4,3,2,0
73,415,47,174,30,17,117,204,114,175,94,8,6,3,2,2,0
123,408,0,115,20,13,94,150,104,269,119,12,10,4,3,2,0
64,408,0,114,19,16,97,192,97,215,89,10,10,1,3,3,0
127,415,0,143,24,15,60,180,159,172,122,8,6,4,2,4,1
33,415,0,184,31,17,111,204,110,237,100,11,9,5,3,3,0
27,415,0,227,39,21,67,248,115,61,109,3,8,6,2,1,0
123,408,0,224,38,18,99,211,80,232,75,10,2,5,1,0,0
148,510,0,216,37,16,95,186,105,300,143,14,10,5,3,2,0
81,415,0,130,22,20,121,230,105,141,123,6,13,3,4,0,0
122,510,30,230,39,24,108,288,76,177,85,8,7,3,2,2,0
52,415,0,204,35,23,97,273,128,180,118,8,11,5,3,1,0
91,408,44,217,37,15,101,173,98,242,95,11,9,3,2,1,0
54,415,0,248,42,19,85,225,93,244,132,11,10,2,3,2,1
152,510,0,228,39,12,93,136,106,197,107,9,9,2,2,1,0
201,415,0,226,38,25,110,299,86,251,81,11,11,4,3,1,1
78,415,0,104,18,10,115,118,102,201,94,9,12,3,3,4,1
67,415,0,116,20,21,70,252,143,209,91,9,8,6,2,0,0
100,408,0,219,37,13,125,148,102,278,97,13,10,6,3,1,0
41,510,0,224,38,21,67,245,74,224,156,10,12,5,3,3,0
133,415,0,144,24,16,71,184,131,276,132,12,13,4,3,3,0
36,408,43,30,5,11,123,129,117,326,105,15,9,6,2,2,0
51,510,28,277,47,17,121,204,99,246,88,11,8,3,2,0,0
122,415,0,141,24,12,128,146,70,123,75,6,8,4,2,0,0
84,408,41,154,26,12,102,141,117,218,101,10,13,5,3,1,0
91,415,0,191,32,17,128,206,103,131,63,6,14,5,4,0,0
110,408,0,193,33,15,102,179,118,215,74,10,9,4,3,1,0
91,408,0,152,26,9,115,104,116,156,86,7,12,4,3,1,0
121,408,0,216,37,16,74,193,98,144,103,6,10,4,3,5,0
109,415,0,180,31,19,100,229,103,139,105,6,8,8,2,3,0
95,510,0,157,27,17,116,198,77,128,111,6,8,4,2,2,0
72,415,0,197,33,13,88,159,129,269,118,12,7,3,2,0,0
73,415,0,240,41,14,130,163,83,232,136,10,12,3,3,0,0
108,415,0,193,33,13,126,155,85,175,98,8,9,6,3,3,0
58,408,39,212,36,23,40,274,76,211,139,9,5,4,1,1,0
148,415,0,219,37,13,111,156,133,277,62,12,8,5,2,1,0
76,510,0,247,42,18,110,206,63,208,123,9,13,5,4,0,1
103,415,0,175,30,13,151,148,56,168,109,8,16,3,4,6,1
87,415,0,240,41,11,83,134,106,189,84,9,9,2,3,0,1
35,510,37,181,31,15,76,178,98,228,136,10,5,3,1,2,0
88,415,0,114,19,14,67,165,127,142,142,6,11,3,3,1,0
67,415,41,175,30,14,86,161,93,155,108,7,13,1,4,0,0
77,510,29,211,36,19,89,224,97,148,106,7,10,9,3,2,0
124,510,0,169,29,15,108,179,91,242,82,11,12,3,3,1,0
30,415,0,247,42,15,107,176,76,287,90,13,11,2,3,0,0
53,415,32,131,22,19,63,227,125,179,105,8,13,2,3,2,0
152,510,0,161,27,14,84,164,88,153,121,7,12,5,3,1,0
100,510,0,107,18,7,98,87,122,156,117,7,10,4,3,1,0
59,408,32,212,36,17,120,203,136,214,95,10,9,5,2,1,0
143,510,0,160,27,24,120,286,104,183,85,8,7,4,2,3,0
142,510,40,231,39,22,101,257,88,264,92,12,6,3,2,1,0
105,408,0,233,40,22,96,253,117,154,101,7,11,9,3,1,0
111,408,0,295,50,25,90,295,72,260,121,12,11,3,3,1,1
143,510,0,133,23,19,107,224,117,180,85,8,10,13,3,1,0
93,408,22,306,52,16,123,190,83,240,107,11,12,2,3,0,0
79,415,0,237,40,16,135,186,87,127,112,6,10,5,3,2,0
68,415,24,126,21,23,92,276,98,215,108,10,14,6,4,3,1
93,510,0,168,29,23,114,276,127,196,48,9,11,3,3,1,0
103,415,0,71,12,11,134,135,112,169,164,8,12,6,3,2,0
144,510,38,105,18,10,86,122,123,222,122,10,4,4,1,0,0
93,415,0,152,26,18,141,216,107,262,111,12,12,7,3,1,0
149,510,0,181,31,17,79,195,83,198,109,9,9,9,2,3,0
23,510,31,157,27,14,84,162,96,295,107,13,9,6,3,1,0
221,510,24,181,31,19,85,224,92,206,103,9,2,3,1,0,0
164,510,30,239,41,20,100,230,121,206,66,9,13,8,4,1,0
104,415,18,182,31,18,66,214,65,193,108,9,13,9,4,2,0
150,415,35,140,24,28,72,333,170,214,105,10,9,2,2,2,0
184,408,12,200,34,22,76,254,105,149,93,7,10,5,3,0,0
88,408,0,154,26,21,94,252,118,182,99,8,9,6,2,1,0
61,415,29,128,22,15,119,172,83,251,114,11,12,6,3,3,0
110,408,0,160,27,17,145,202,101,256,96,12,17,2,5,2,0
115,415,0,226,38,24,101,277,60,213,82,10,12,4,3,3,1
33,408,0,252,43,17,81,195,96,211,87,10,8,3,2,2,0
100,510,0,265,45,16,117,194,111,263,111,12,8,4,2,2,1
209,415,0,154,26,16,105,189,87,201,95,9,11,2,3,0,0
27,510,0,232,39,18,81,211,101,165,87,7,15,6,4,5,0
117,415,0,202,34,18,86,212,96,177,98,8,8,10,2,1,0
87,408,0,187,32,16,79,183,105,143,90,6,4,14,1,1,0
129,510,27,197,33,15,89,181,95,245,83,11,7,5,2,1,0
142,510,0,232,39,14,102,168,110,197,120,9,10,3,3,1,0
112,415,0,166,28,6,79,75,100,248,74,11,6,7,2,0,0
75,510,28,201,34,14,96,164,111,170,153,8,3,5,1,1,0
97,408,25,141,24,18,101,212,85,175,138,8,5,2,1,3,0
121,408,34,245,42,18,95,217,66,112,125,5,8,8,2,0,0
142,415,0,141,24,19,140,229,119,153,88,7,11,7,3,1,0
121,510,0,255,43,23,93,267,97,198,118,9,9,3,2,3,1
87,415,33,125,21,20,99,235,81,215,95,10,10,7,3,2,0
34,408,0,181,31,24,65,280,99,292,105,13,5,3,1,1,0
177,415,0,249,42,15,118,172,73,192,87,9,11,2,3,1,1
58,415,30,178,30,20,111,237,109,264,118,12,8,2,2,0,0
113,415,0,122,21,11,112,132,94,170,106,8,10,9,3,5,1
101,415,0,231,39,19,87,225,88,215,69,10,7,7,2,1,0
89,415,0,111,19,10,101,122,94,181,85,8,13,2,3,3,0
77,408,44,103,18,20,117,236,86,204,101,9,12,2,3,0,1
146,510,0,138,24,14,104,159,122,47,73,2,4,9,1,4,1
93,415,0,146,25,18,85,217,95,233,82,10,12,3,3,0,0
160,415,0,206,35,20,66,241,109,228,102,10,12,6,3,0,0
55,415,0,132,22,24,103,280,114,180,74,8,14,4,4,0,0
88,408,0,275,47,14,105,161,121,194,123,9,9,4,2,2,0
